,node_pair,transaction_num,min_timestamp,max_timestamp,time_interval,transaction_frequency
209,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x5b6d1655738e28b06f5045069a2920911b57fed2,20011,1439174352,1470264329,31089977,55.611182986722696
210,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xf7723b56b738ec1ebdb445a9a0eae711c87b3c54,19997,1439174352,1470264329,31089977,55.57227655716825
211,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x338043c8592edadd5969b5529090d7ee1c466e14,20016,1439174352,1470264329,31089977,55.625078140135
212,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa5e093bfc2414279c74606a8c7c28690212e1b7e,20042,1439174352,1473190652,34016300,50.90585395824943
213,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3b74cf8e8bf5c8d442cc23ea4f9a57d1b529a212,19995,1439174352,1470264329,31089977,55.56671849580332
214,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x281dc96ac9d41102ffef09e1410ba4b58e6bb072,21848,1439174352,1511424563,72250211,26.1268053597795
215,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x61aa9f53fe1f7a204ce58b1a8e46ee2eead49e0a,19998,1439174352,1523447178,84272826,20.502779864057246
216,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x34d34f0a638f6991e4e2536f41295df6e934a646,23248,1439174352,1470264329,31089977,64.60690530584824
217,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0063a3d44d91fb3b59aad87108e15383df592560,19996,1439174352,1523323499,84149147,20.5308605207846
218,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x7f0e9e7eb9229895a6b2529ff91c9b520750fd39,20007,1439174352,1517922034,78747682,21.95118327419466
219,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x5d56361e68bb9d6441c91d0ef4fd20bb9055f9c4,20134,1439174352,1487577981,48403629,35.93899126860922
220,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x7dcdc90ffa556614c598ac3a7798b01d543a3137,21424,1439174352,1492003892,52829540,35.03785192905333
221,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x009781507fc411166590c7f205fbec84c4fbe0aa,20014,1439174352,1523285871,84111519,20.55853491363056
222,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x1f36d1902e48d3ce55562c42e9067fcbf044bf59,20097,1439174352,1470264329,31089977,55.85017962541433
223,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x00d497b37ce44e75ace856c096d52419e2a7375a,20066,1439174352,1499795059,60620707,28.59917816530909
224,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0ad3a958ceae42db56dd5533a63e02dfcd5173d7,19997,1439174352,1470264329,31089977,55.57227655716825
225,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3d45b3ff2c4c2c8db4e8815f668445f31cb85e6b,20628,1439174352,1470264329,31089977,57.325844917801
226,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x27675e87a445fa84796b02a8556dcbd353c37e2b,19995,1439174352,1470264329,31089977,55.56671849580332
227,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xadde63d08554b593614efcefc589d7ac3919aaf3,19997,1439174352,1470264329,31089977,55.57227655716825
228,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xd8ab6ddba19f3f598d7cb41b1ab7cead5629c357,21660,1439174352,1512202286,73027934,25.626139170252305
229,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xcc61b43fe7aa16f04773b43ead68e2f00ee286bd,20013,1439174352,1470264329,31089977,55.61674104808762
230,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x8da9b354ea9cb0738a3c381a1eec368a993dab9f,20055,1439174352,1499084363,59910011,28.92257856537533
231,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x001f5ad6ad8b60ea2ef0df1065d97d7d4285bd38,20031,1439174352,1470264329,31089977,55.666763600371915
232,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xd108780bdda224d90dbd1b14215190013001dbc1,20003,1439174352,1470264329,31089977,55.58895074126301
233,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x571010e97095e8806e4112dd4ce0f7f02f6e72c2,20079,1439174352,1470264329,31089977,55.80015707313003
234,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x18636208f57f9b467c8ab7b33c98460f1073303a,20052,1439174352,1470264329,31089977,55.725123244703596
235,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xd8eee1ec320306360bce156f78c8e9edeb71290c,20451,1439174352,1470264329,31089977,56.83395648700544
236,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0b7cdd58129b66a8e275a83b9aee2050184d7393,20557,1439174352,1478490143,39315791,45.175863306425654
237,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xd60012ffe7d00713526f934964087eac327c12a4,20053,1439174352,1509734673,70560321,24.55458217090594
238,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x00c6a1e0d3f017e8082c06ac77cccd57659bc58f,20001,1439174352,1470264329,31089977,55.58339267989809
239,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x311324dcb13693b39fd624f322b54fd672738303,20031,1439174352,1512115616,72941264,23.727014108228232
240,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3b7eca0c6f86de5c4ab61d73bd8519a52de3e6d3,20001,1439174352,1512734061,73559709,23.492295218296746
241,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x085add236a690ff499734b1c9875eb91a5867482,19997,1439174352,1470264329,31089977,55.57227655716825
242,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0c2f7bf930b58fa6560a6df6dc5c35c7421a6f7e,19995,1439174352,1470264329,31089977,55.56671849580332
243,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xbe12b6523fbd19d7abfde7cba28659b3e266a1db,21355,1439174352,1505834771,66660419,27.678673906925187
244,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x9894f83b1fbb900de13a8779989ed5e508754145,20473,1439174352,1513597720,74423368,23.76763169331439
245,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa6998e08f465186605830fe7766ea0a3d39ccd22,20015,1439174352,1470264329,31089977,55.62229910945254
246,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xb9464e67eeefc2bdfb776c84bf276b41821e6eb5,20135,1439174352,1470264329,31089977,55.955782791347836
247,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x690c3856e22431e7003967bae00788c417fe8dd4,19995,1439174352,1470264329,31089977,55.56671849580332
248,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xd116f49613691c45f528247b0394e6b3bd2a078d,20015,1439174352,1470264329,31089977,55.62229910945254
249,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x93a7cf7d7123a052a828a198e475a7f3c0e352e2,20013,1439174352,1498038968,58864616,29.3745770803975
250,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xc53a2cb158d6ea8ad7e8edb7fd46552793ed1236,20004,1439174352,1470264329,31089977,55.59172977194547
251,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x33e1a1ae6d566e20dc21f247126981d001b659ce,20941,1439174352,1526427136,87252784,20.73632859668982
252,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xb30a3c9e37263a1917344bd688c6f842c9a634e3,20006,1439174352,1470264329,31089977,55.597287833310396
253,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x9c260e34b34db5d9dd36fd7c448cb1fbdf03dab2,20318,1439174352,1528445794,89271442,19.664465596959886
254,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x4dbaad248257f143340075e2315b942bf2ce45b7,20789,1439174352,1533448767,94274415,19.052566913303043
255,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x193bb9b5e9b6099fb6c33dbb5ccda4ac18ed14d7,20673,1439174352,1560136480,120962128,14.766168796236785
256,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x44c1440ed5e2c9db37ae4da02b60f8a430b805d0,20606,1439174352,1470264329,31089977,57.26470624278686
257,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xee8bb0274117c9a1d3695e19bea188c382ec1a8e,20018,1439174352,1470264329,31089977,55.63063620149992
258,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa9d7b970f95477f38b4cac919247fcc3b3d77082,19999,1439174352,1470264329,31089977,55.57783461853317
259,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x20bb09f9a42d4b4290e918f5fd0e13f61c8f656d,19995,1439174352,1470264329,31089977,55.56671849580332
260,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x1a48f19110447ba0fe4de6ac232a0354e4d49544,20004,1439174352,1470264329,31089977,55.59172977194547
261,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x00831db837e786770da072496ddca15407aa423b,19996,1439174352,1523323499,84149147,20.5308605207846
262,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x4c9a0ba28dd93471583810ec2404e90d21bf6206,20899,1439174352,1512465488,73291136,24.636998395003726
263,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x065f9086313e11114a319745e02fc0670e2812c1,21541,1439174352,1559490257,120315905,15.46879774540199
264,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x8002c4cb67f1ce95469273bf605b645a78106cdb,19997,1439174352,1470264329,31089977,55.57227655716825
265,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x256269ce952ae1b0c5369aadc9235ea13765c65a,20063,1439174352,1470264329,31089977,55.755692582210656
266,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xcbfa630ac4fba6d7a235c154ea704c7468ae8733,20004,1439174352,1470264329,31089977,55.59172977194547
267,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x8290383de01d3e188754251d9188bd1b09077777,19995,1439174352,1470264329,31089977,55.56671849580332
268,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xcd88b8d9cfcabc19cd4ac9a5918e70e0189c3f52,20003,1439174352,1516323657,77149305,22.401487608994014
269,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x12ebbc6a4f957faf1090f41031131285610ebf1b,19995,1439174352,1470264329,31089977,55.56671849580332
270,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x4872457401227737350d891af3a63c59a0987e1f,20002,1439174352,1470303063,31128711,55.51700486409476
271,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x775e55d6bd2b636b50446986829931df7e2f4a58,19996,1439174352,1470264329,31089977,55.56949752648579
272,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3a5fbfae39765a40e7d230ff25510e82fe5053a5,20008,1439174352,1514495807,75321455,22.95084713910532
273,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x062ddbc4960114a76b5e0e9a82f6fa32d12a5f1a,20059,1439174352,1544188395,105014043,16.50348420544098
274,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3fde6c3f50f8888832cdc13263c22bb1debaff8d,20071,1439174352,1470264329,31089977,55.77792482767035
275,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x9c41779ceb73a76a9d54ba9ac0fb6bfe14386909,20190,1439174352,1470264329,31089977,56.10862947888318
276,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x8f122ebc5eb2294ca48f29c3982af90cb714cda2,19998,1439174352,1470264329,31089977,55.575055587850706
277,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3783cfc8b3db315ffd9717a21d1d2a24a538f7db,19995,1439174352,1470264329,31089977,55.56671849580332
278,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xf41fff6d50dffa09db7155ad7001c745206a22da,19998,1439174352,1470264329,31089977,55.575055587850706
279,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x49bf981d2c228efcc98be5a2dc70cb66b0eb02c0,19995,1439174352,1470264329,31089977,55.56671849580332
280,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xca5a67febb7b22cd5df1796e44f711f2df8dde5d,20019,1439174352,1470264329,31089977,55.63341523218239
281,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x2208ec8da046d9097cab44662a3f37f56ace1a57,20000,1439174352,1514267473,75093121,23.01142870330293
282,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0565ba1b62ef28607c1ba40e2b8b11c082571754,20428,1439174352,1546472423,107298071,16.449309699146408
283,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xecc8deccafd80b18bfd108318e262baa5e9b72ef,20467,1439174352,1569171282,129996930,13.60300431710195
284,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xc0b4189e4707da39e5e3ee2f388528623522e36f,24302,1439174352,1565090838,125916486,16.6752811065582
285,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xb49754a146e9e11af2b71262c7847f67a9e82fd7,19995,1439174352,1470264329,31089977,55.56671849580332
286,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xf5192bb37a65ac6398205da89c9a51ffb0e1f6e2,20449,1439174352,1470264329,31089977,56.82839842564052
287,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x209dc2d26b9d0d6f157f8cd8919d8892fbf00e59,20007,1439174352,1497481965,58307613,29.64629678803692
288,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0be4aa10a707481771b9be58e1e3aa374b050e01,20049,1439174352,1470264329,31089977,55.716786152656205
289,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xd68562c800b8897204db387cde895b99d3c7a8cd,22296,1439174352,1512066858,72892506,26.427605603242668
290,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xcbb6d720e38533883beee9815463cf087af935b4,20198,1439174352,1496336421,57162069,30.52911188361639
291,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa2a4710d4e0f76f500582eebee7ebfe0ea57a1e4,20049,1439174352,1523582857,84408505,20.522026779173498
292,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x457be7483132292e0527a45aa9c61f465bf2cf8e,20000,1439174352,1470264329,31089977,55.580613649215636
293,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xe260f46bccf184d103ad15bd4bba6904f6d3979d,19997,1439174352,1470264329,31089977,55.57227655716825
294,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x385ff84c57493d412c94d239f38afbe37e2e2b55,19996,1439174352,1470264329,31089977,55.56949752648579
295,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x1c8fd445ec328d5ad9805a4dedc29598185d70ad,22323,1439174352,1576218961,137044609,14.073572204507512
296,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa787ea0a6b98614c25e0c00e1a0a608633c17436,20022,1439174352,1523586452,84412100,20.49351692470629
297,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xbb8d3c9bbe45d17b323269b2d64f66078cd087cd,20015,1439174352,1470264329,31089977,55.62229910945254
298,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x6b5e191e04efb4d4f8cb23c3aa64059fa9dbe816,20002,1439174352,1493360075,54185723,31.893508184803586
299,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x039357d3549578afdf7ef562737e0b720135a0e5,20004,1439174352,1505580085,66405733,26.02705401956786
300,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x38078308908f3a49ecb0f4342c8cb9e97f2d7594,19995,1439174352,1470264329,31089977,55.56671849580332
301,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x8ed3e4c5c6791b898a32ebac1ecd0f2c45765f15,20293,1439174352,1496295397,57121045,30.694732563103493
302,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x4d6275326f61db36b6b57ca2121ae16a5d99c6e6,20001,1439174352,1501520190,62345838,27.717750782337706
303,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x647f81774dfc4fc37f7b8364c3fd72c964843f70,20557,1439174352,1501786272,62611920,28.367199089246906
304,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x846bb94d7dd88260c498ced3e6b4acde10731b57,19995,1439174352,1470264329,31089977,55.56671849580332
305,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xcb8a03674aa31c84ac3cb372cd960e79d61b1725,21158,1439174352,1470264329,31089977,58.79873117950522
306,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x474acef8dbf82be9ec306ddd840a5fa4febbabfb,20001,1439174352,1470264329,31089977,55.58339267989809
307,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0493c6c07b1fe4af0193b7145c7feff9cb10e0ce,20199,1439174352,1473616784,34442432,50.669871395841035
308,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x87d23c2a9f3e87557f10a4e479ffbb24a0128d4a,20056,1439174352,1470264329,31089977,55.73623936743343
309,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xbb701b920aa9244505a7a7922186441f5e7c623a,20219,1439174352,1498080126,58905774,29.65620314232693
310,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xcdf356243ab53d46cc5e9d94868b933cd4a9444b,21276,1439174352,1470264329,31089977,59.12665680003559
311,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa4d611395f4ddc3c36cd1cea1ec5f5f7642955dc,20426,1439174352,1472034977,32860625,53.705807482359205
312,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x76a5e9033548cd4c92a2891a2e13ec019c9b7384,20135,1439174352,1512939850,73765498,23.583708470320364
313,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x438f499f405dc163d73e045fac8830cfcf23bfa9,20007,1439174352,1470264329,31089977,55.60006686399286
314,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xdd46b0a0b49e40f3c10960faf32e55d31af3e0ab,20732,1439174352,1512078345,72903993,24.569913475109654
315,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xe95df1205e16472bbbec8f17c43313266c3e94f9,19995,1439174352,1470264329,31089977,55.56671849580332
316,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x0b6435ddf12093801c9d3e069f9bdf7fe2906080,20071,1439174352,1517064208,77889856,22.263931262114543
317,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x7cb65739013ffaef7ef3e063857efe31038140b1,20007,1439174352,1470264329,31089977,55.60006686399286
318,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x53ddc42431ca10979bb3bee15635de5c83d90ff9,20073,1439174352,1520950546,81776194,21.20797160112392
319,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xaf4392cef30ce92c2575c8d361caa4dddd9cb79d,20462,1439174352,1470264329,31089977,56.86452582451251
320,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xbb59d5ec982912ff85fb16671cb1e14c7febfa46,19996,1439174352,1470264329,31089977,55.56949752648579
321,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xe584791d96ae020bc91b919e69d524137077110c,20003,1439174352,1470264329,31089977,55.58895074126301
322,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3bbb2b607a8e9cab44b76565d2f23e24b2ec53e0,19995,1439174352,1470264329,31089977,55.56671849580332
323,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x7978e1c7db990105880354e43f2f8500d95d9909,20049,1439174352,1493643469,54469117,31.802123761249884
324,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xac8125e1838196ac4d8e097adc05940365a48d1b,19997,1439174352,1470264329,31089977,55.57227655716825
325,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3e7752cc085edce9365edc9e686e7cfa48198172,20019,1439174352,1470264329,31089977,55.63341523218239
326,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x8559124277c40f334b937ea4a81cad19a389fa49,20001,1439174352,1470264329,31089977,55.58339267989809
327,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x5021d2806eab6ff4169eaca4b0c52148a01f819b,19995,1439174352,1470264329,31089977,55.56671849580332
328,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xb3a6d8ee93ee2de3c05ec3d625506fcb34273787,20148,1439174352,1515113041,75938689,22.923587737997426
329,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xc5bddcc838deb78a60a0e26b4d8a104da904b07a,19997,1439174352,1470264329,31089977,55.57227655716825
330,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x5ea4db96f8fc2fcb5b478e3db4ac12abb197eeb8,19997,1439174352,1470264329,31089977,55.57227655716825
331,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x16fe7ef97f036079e9f889779defc23d0484a10a,20972,1439174352,1470264329,31089977,58.28183147256751
332,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x7b608bd4ea597972754eda8c6dbdf9c1b32e12ff,21232,1439174352,1517597869,78423517,23.39151405311241
333,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x4057a835ec37c0823b1e9f7e87149f75bbbdff7e,20058,1439174352,1561587103,122412751,14.15711342031681
334,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x5a0f0935e8e5591b2f9f2d55f29c626b50292088,20050,1439174352,1470264329,31089977,55.719565183338666
335,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xe5043d4b11536405f430c7e8323094c33bad8d8b,20036,1439174352,1470264329,31089977,55.680658753784215
336,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x9419bde11dbbae4ff7f9b5510acb1a4b44e652ac,19995,1439174352,1523532959,84358607,20.47885878437988
337,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x00f34851dc59114dee9fd85356361933d716451d,19995,1439174352,1492931771,53757419,32.13636428489991
338,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x9a934de56f9b698d8e4676f34c8ab0816e1ea12a,20016,1439174352,1504025568,64851216,26.666923253991104
339,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x72bb27cb99f3e2c2cf90a98f707d30e4a201a071,20535,1438269973,1495642943,57372970,30.924388261580322
340,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xb9fb9b889521813675d59c1e22be4f35023e8432,19995,1439174352,1470264329,31089977,55.56671849580332
341,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x2a181ed7b07d0ac619ff351d9fa3e213433c3fb3,20001,1439174352,1498438979,59264627,29.158816776152158
342,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xeb49366575321e169e0d05372378e6c780a15cc3,19995,1439174352,1470264329,31089977,55.56671849580332
343,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xadabfbf6e7f36b321a048830ead9fb718585d5d0,20076,1439174352,1517305147,78130795,22.200803153225305
344,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xb81fbcaca3f54aec9b108ed431b5242617ea0681,19995,1439174352,1470264329,31089977,55.56671849580332
345,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x55c0f0fec77520ee597ae3c538cdcec5cb6db828,22573,1439174352,1510215934,71041582,27.453037293003973
346,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x422b908f38dfea12f9e358f864335be42704c1f5,20569,1439174352,1528164437,88990085,19.97033264998005
347,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x82da9cc0c512e2c44e7501f3bcca0ff7a753a02a,20095,1439174352,1563286597,124112245,13.989014540829553
348,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x5a5b42b0bb54ee1565557a8adf518c56019f1301,20015,1439174352,1470264329,31089977,55.62229910945254
349,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xaa5b0bf4ec014cb849072a8ed6d918c358e591c4,19995,1439174352,1470264329,31089977,55.56671849580332
350,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x01e8d3dfac45e467febb831e36ac224fc1ba7111,19997,1439174352,1470264329,31089977,55.57227655716825
351,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x86b105512a1869a86d1c28ec339cbd1c5a3ebd4b,19997,1439174352,1470264329,31089977,55.57227655716825
352,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xefd30a26481ea1fb8d471379e32195398c940673,20154,1439174352,1552907830,113733478,15.310404909977343
353,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x444dc0ce10bd7321689dd12315e8e0a9644a2c0c,20266,1439174352,1513510372,74336020,23.554965681509447
354,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x64f4fd210ca536eedd6f7eeb8b35b4e4ce3b6de2,20019,1439174352,1470264329,31089977,55.63341523218239
355,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa3031289381ed81cf78ae5444ea6256ed70d78f1,20189,1439174352,1498039007,58864655,29.632885812377566
356,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x50c1d8870a923480993072e7ff726ea0bc167bdf,20074,1439174352,1470264329,31089977,55.786261919717724
357,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xbdee88814d925fa25e70c8f06093033701dd1e45,20189,1439174352,1496661948,57487596,30.342712539240637
358,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x4b40f5593cea76a4b183fdad7835c23ae504fb05,20003,1439174352,1479491115,40316763,42.86701290974179
359,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x3b0a6fee2a0a29c6f29ea251bc3685bc515b4f6c,20005,1439174352,1517062266,77887914,22.191273475368718
360,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x81fd27d172d402adb759f8efd0ccbd13cd1e2384,24085,1439174352,1575727527,136553175,15.239074448470348
361,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xdc36aa8a5605731835db9f4f544d525f1c6dd731,21867,1439174352,1522643070,83468718,22.634932526458595
362,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xa2d7dc37387f680e277b952ff1ce964e57da41ef,20033,1439174352,1470264329,31089977,55.67232166173684
363,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0x6934e4839d59dea0583b03643ecb8c10d6b150fc,20009,1439174352,1470264329,31089977,55.60562492535777
364,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98_0xe1673f26bc87ae8ea98155f833b20016eec1deb7,20011,1439174352,1470264329,31089977,55.611182986722696
